date,krs_level_m,pet_mm,precip_mm,wind_mps,kudige_level_m,kmvadi_level_m,mhhalli_level_m
31-03-2019,744.065,7.099306252,0,1.99,811.05,766,838.25
01-04-2019,743.922,7.151455952,0,2.23,811.07,766,838.28
02-04-2019,743.779,6.950340491,0,2.47,811.07,766,838.35
03-04-2019,743.632,6.788836174,0,3.47,811.06,766,838.54
04-04-2019,743.483,6.886397383,0,3.32,811.06,766,838.5
05-04-2019,743.334,6.89593695,0,2.54,811.06,766,838.34
06-04-2019,743.181,6.8949591,0,2.6,811.075,766,837.72
07-04-2019,743.029,6.980371591,0,2.37,811.09,766,837.1
08-04-2019,742.873,7.00294784,0,2.2,811.08,766,837.1
09-04-2019,742.715,6.151042488,5.27,2.02,811.01,766.02,837.1
10-04-2019,742.7,6.433016105,0,2.96,810.98,766.02,837.1
11-04-2019,742.684,6.274501163,0,2.13,810.96,766.02,837.82
12-04-2019,742.669,6.869169697,0,2.31,811.0033333,766.02,837.82
13-04-2019,742.654,6.979186648,0,2.93,811.0466667,766.02,837.82
14-04-2019,742.639,7.147886188,0,3.31,811.09,766.02,837.82
15-04-2019,742.627,7.010115776,0,2.1,811.04,766.01,837.86
16-04-2019,742.614,6.92512132,0,1.24,811,766.01,837.86
17-04-2019,742.6,5.886856861,5.27,1.12,811,766.04,837.86
18-04-2019,742.586,6.037694364,5.27,1.73,811.03,766.05,837.82
19-04-2019,742.572,5.956765364,10.55,1.41,811.07,766.05,837.81
20-04-2019,742.56,5.470198647,5.27,1.75,811.11,766.05,837.835
21-04-2019,742.523,5.997806909,5.27,1.15,811.15,766.05,837.86
22-04-2019,742.465,5.687742516,5.27,1.87,811.13,766.05,837.86
23-04-2019,742.374,6.044567713,5.27,2.79,811.1,766.04,837.86
24-04-2019,742.221,6.539093533,0,2.44,811.08,766.04,837.86
25-04-2019,742.063,6.600909164,0,2.14,811.05,766.04,837.86
26-04-2019,741.904,7.09705351,0,2.67,811.03,766.04,837.81
27-04-2019,741.734,7.262657706,0,2.55,811.03,766.04,837.81
28-04-2019,741.56,6.807329018,0,2.49,811.03,766.04,837.81
29-04-2019,741.389,6.633805365,0,1.63,811.07,766.04,837.81
30-04-2019,741.218,5.755275758,21.09,3.98,811.03,766.05,837.81
01-05-2019,741.045,5.506700651,21.09,4.7,811.02,766.05,837.81
02-05-2019,740.868,6.855422035,0,4.45,811.032037,766.0496296,837.8096296
03-05-2019,740.688,6.712011936,0,4.68,811.0440741,766.0492593,837.8092593
04-05-2019,740.505,6.228582606,0,2.6,811.0561111,766.0488889,837.8088889
05-05-2019,740.319,6.623078395,0,1.59,811.0681481,766.0485185,837.8085185
06-05-2019,740.127,6.110027639,0,1.68,811.0801852,766.0481481,837.8081481
07-05-2019,739.966,4.718236021,10.55,3.67,811.0922222,766.0477778,837.8077778
08-05-2019,739.838,4.479406648,5.27,3.75,811.1042593,766.0474074,837.8074074
09-05-2019,739.664,6.366569263,0,2.9,811.1162963,766.047037,837.807037
10-05-2019,739.539,6.829642847,0,2.38,811.1283333,766.0466667,837.8066667
11-05-2019,739.521,6.409043757,0,2.2,811.1403704,766.0462963,837.8062963
12-05-2019,739.502,5.849431025,0,2.22,811.1524074,766.0459259,837.8059259
13-05-2019,739.484,6.066019368,0,2.41,811.1644444,766.0455556,837.8055556
14-05-2019,739.469,5.604349837,5.27,2.65,811.1764815,766.0451852,837.8051852
15-05-2019,739.454,5.809901545,5.27,2.45,811.1885185,766.0448148,837.8048148
16-05-2019,739.435,6.060147159,0,2.12,811.2005556,766.0444444,837.8044444
17-05-2019,739.417,5.289083047,10.55,1.69,811.2125926,766.0440741,837.8040741
18-05-2019,739.399,5.911636735,0,1.91,811.2246296,766.0437037,837.8037037
19-05-2019,739.38,6.189165795,0,1.31,811.2366667,766.0433333,837.8033333
20-05-2019,739.362,5.614303083,0,1.3,811.2487037,766.042963,837.802963
21-05-2019,739.347,6.464594717,5.27,1.91,811.2607407,766.0425926,837.8025926
22-05-2019,739.329,5.751864879,5.27,2.21,811.2727778,766.0422222,837.8022222
23-05-2019,739.31,4.419228533,0,1.85,811.2848148,766.0418519,837.8018519
24-05-2019,739.292,5.520513569,0,2.22,811.2968519,766.0414815,837.8014815
25-05-2019,739.277,5.778819696,10.55,3.48,811.3088889,766.0411111,837.8011111
26-05-2019,739.262,5.541970353,10.55,2.89,811.3209259,766.0407407,837.8007407
27-05-2019,739.243,5.621030002,5.27,2.01,811.332963,766.0403704,837.8003704
28-05-2019,739.225,5.531143191,10.55,2.42,811.345,766.04,837.8
29-05-2019,739.21,3.775314809,5.27,2.44,811.357037,766.0396296,837.7996296
30-05-2019,739.191,4.464238027,5.27,2.37,811.3690741,766.0392593,837.7992593
31-05-2019,739.173,3.820032668,0,3.1,811.3811111,766.0388889,837.7988889
01-06-2019,739.158,5.501301842,0,2.78,811.3931481,766.0385185,837.7985185
02-06-2019,739.14,5.778409263,10.55,3.53,811.4051852,766.0381481,837.7981481
03-06-2019,739.121,4.348347829,0,2.73,811.4172222,766.0377778,837.7977778
04-06-2019,739.103,5.13829755,0,3.4,811.4292593,766.0374074,837.7974074
05-06-2019,739.085,4.635428578,10.55,2.16,811.4412963,766.037037,837.797037
06-06-2019,739.067,4.785869379,0,1.8,811.4533333,766.0366667,837.7966667
07-06-2019,739.048,4.712217624,5.27,2.26,811.4653704,766.0362963,837.7962963
08-06-2019,739.033,4.229650347,0,2.29,811.4774074,766.0359259,837.7959259
09-06-2019,739.015,5.766640715,0,4.71,811.4894444,766.0355556,837.7955556
10-06-2019,738.996,5.215572333,0,4.75,811.5014815,766.0351852,837.7951852
11-06-2019,738.978,5.101159115,0,6.19,811.5135185,766.0348148,837.7948148
12-06-2019,738.96,4.994101914,0,6.78,811.5255556,766.0344444,837.7944444
13-06-2019,738.942,4.824847027,0,6.53,811.5375926,766.0340741,837.7940741
14-06-2019,738.923,5.08630579,0,5.47,811.5496296,766.0337037,837.7937037
15-06-2019,738.905,5.765739081,0,5.11,811.5616667,766.0333333,837.7933333
16-06-2019,738.887,5.666988538,0,4.48,811.5737037,766.032963,837.792963
17-06-2019,738.868,5.209922299,0,4.95,811.5857407,766.0325926,837.7925926
18-06-2019,738.853,5.786108487,0,4.75,811.5977778,766.0322222,837.7922222
19-06-2019,738.841,5.65419118,5.27,4.93,811.6098148,766.0318519,837.7918519
20-06-2019,738.829,5.326703293,0,5.55,811.6218519,766.0314815,837.7914815
21-06-2019,738.814,4.884762768,0,4.41,811.6338889,766.0311111,837.7911111
22-06-2019,738.801,4.235690867,0,5.13,811.6459259,766.0307407,837.7907407
23-06-2019,738.789,5.263086585,5.27,5.65,811.657963,766.0303704,837.7903704
24-06-2019,738.78,5.928448132,0,4.96,811.67,766.03,837.79
25-06-2019,738.771,5.750754472,0,4.55,812.456,766.03,837.8
26-06-2019,738.765,4.50179885,0,4.14,812.456,766.02,837.8
27-06-2019,738.759,5.365502043,0,5.51,812.456,766.02,837.8
28-06-2019,738.774,5.399760964,0,5.92,812.456,766.08,837.8
29-06-2019,738.807,4.636475963,0,5.99,812.456,766.04,837.8
30-06-2019,738.838,4.703133627,0,5.93,812.456,766.045,837.8
01-07-2019,738.859,5.559828236,0,5.7,812.456,766.05,837.8
02-07-2019,738.874,5.033072232,0,5.84,812.456,766.055,837.77
03-07-2019,738.89,4.727234339,0,5.89,812.456,766.06,837.8
04-07-2019,738.905,4.338234769,0,5.81,812.456,766.065,837.8
05-07-2019,738.966,4.252111678,0,6.48,813.003,766.07,837.81
06-07-2019,739.073,3.863826734,0,6.61,813.339,766.075,837.81
07-07-2019,739.316,4.744445037,0,6.43,811.681,766.08,837.81
08-07-2019,739.957,4.690159292,0,6.18,811.858,766.085,837.92
09-07-2019,740.322,4.443667608,0,5.61,811.9776,766.09,837.8
10-07-2019,740.703,4.915736642,0,6.19,812.0972,766.095,837.8
11-07-2019,741.008,5.160934332,0,4.87,812.2168,766.1,837.75
12-07-2019,741.389,5.589016435,0,3.56,812.3364,766.105,837.75
13-07-2019,741.648,5.628185635,5.27,3.81,812.456,766.11,837.75
14-07-2019,741.846,4.586635102,10.55,4.03,812.456,766.115,837.75
15-07-2019,741.983,5.166368094,0,4.5,812.456,766.12,837.75
16-07-2019,742.09,4.874337475,0,4.7,812.456,766.125,837.75
17-07-2019,742.166,4.906839309,5.27,4.43,812.456,766.13,837.75
18-07-2019,742.16,4.353166673,5.27,4.1,812.456,766.135,837.75
19-07-2019,742.115,4.434163329,5.27,4.84,812.456,766.14,837.75
20-07-2019,741.901,4.790844705,0,6.02,811.557,766.145,837.75
21-07-2019,741.566,4.668213622,0,7.09,813.109,766.15,837.75
22-07-2019,741.319,3.909785447,5.27,6.44,812.845,766.155,837.75
23-07-2019,741.206,4.807136077,5.27,6.26,812.64575,766.16,837.75
24-07-2019,741.252,4.691793493,0,4.91,812.4465,766.165,837.75
25-07-2019,741.389,5.065112891,5.27,4.76,812.24725,766.17,837.75
26-07-2019,741.404,4.259827097,0,4.75,812.048,766.175,837.9238462
27-07-2019,741.313,4.85600182,0,4.83,812.44,766.18,838.0976923
28-07-2019,741.191,4.699485084,0,5.89,812.456,766.185,838.2715385
29-07-2019,741.017,4.997602975,0,5.89,812.456,766.19,838.4453846
30-07-2019,740.734,4.407766439,0,5.58,812.456,766.195,838.6192308
31-07-2019,740.398,5.494408587,0,4.99,812.456,766.2,838.7930769
01-08-2019,740.2155,5.66504443,0,5.41,812.456,766.8,838.9669231
02-08-2019,740.033,4.414883604,0,6.28,812.456,766.35,839.1407692
03-08-2019,739.896,4.175846206,0,5.75,811.947,767.68,839.3146154
04-08-2019,739.819,4.522005811,0,6.01,814.345,768.25,839.4884615
05-08-2019,739.789,3.683212439,5.27,6.7,815.295,768.46,839.6623077
06-08-2019,740.124,4.187788207,5.27,7.26,815.821,768.96,839.8361538
07-08-2019,740.947,3.88877885,5.27,8.43,820.22,769.83,840.01
08-08-2019,742.197,4.060844358,21.09,9.03,819.646,772.5,839.7225
09-08-2019,744.178,4.049532792,10.55,8.49,820.933,772.8,839.435
10-08-2019,747.531,4.024652917,0,7.72,818.814,771.575,839.1475
11-08-2019,750.655,4.849778704,0,6.31,817.203,770.35,838.86
12-08-2019,751.737,4.873140234,5.27,6.01,813.774,769.82,838.8585238
13-08-2019,752.164,4.605819761,0,5.31,812.518,769.8021495,838.8570476
14-08-2019,752.286,4.572774177,5.27,5.02,814.165,769.7842991,838.8555714
15-08-2019,752.3925,4.805177343,0,4.57,812.709,769.7664486,838.8540952
16-08-2019,752.499,4.242999936,10.55,4.45,812.946,769.7485981,838.852619
17-08-2019,752.499,4.118186286,10.55,4.41,812.452,769.7307477,838.8511429
18-08-2019,752.469,3.435475209,15.82,3.19,811.758,769.7128972,838.8496667
19-08-2019,752.499,4.238185447,5.27,2.63,811.859,769.6950467,838.8481905
20-08-2019,752.499,4.253280191,10.55,3.48,811.8652581,769.6771963,838.8467143
21-08-2019,752.499,2.980559889,10.55,3.94,811.8715161,769.6593458,838.8452381
22-08-2019,752.499,4.022391091,0,4.61,811.8777742,769.6414953,838.8437619
23-08-2019,752.499,3.973985136,0,5.62,811.8840323,769.6236449,838.8422857
24-08-2019,752.499,4.745113053,0,5.29,811.8902903,769.6057944,838.8408095
25-08-2019,752.499,3.919361062,0,4.98,811.8965484,769.5879439,838.8393333
26-08-2019,752.499,4.655664152,0,5.24,811.9028065,769.5700935,838.8378571
27-08-2019,752.499,4.616239646,0,4.84,811.9090645,769.552243,838.836381
28-08-2019,752.499,4.338892933,0,4.47,811.9153226,769.5343925,838.8349048
29-08-2019,752.499,4.273582816,5.27,4.8,811.9215806,769.5165421,838.8334286
30-08-2019,752.499,3.863075847,0,5.51,811.9278387,769.4986916,838.8319524
31-08-2019,752.499,4.066131091,0,5.31,811.9340968,769.4808411,838.8304762
01-09-2019,752.499,3.488602783,0,4.35,811.9403548,769.4629907,838.829
02-09-2019,752.499,3.919257455,5.27,4.55,811.9466129,769.4451402,838.8275238
03-09-2019,752.499,4.577725809,5.27,5.16,811.952871,769.4272897,838.8260476
04-09-2019,752.499,3.862197168,0,5.44,811.959129,769.4094393,838.8245714
05-09-2019,752.499,4.203537537,0,6.2,811.9653871,769.3915888,838.8230952
06-09-2019,752.499,4.213600505,0,6.04,811.9716452,769.3737383,838.821619
07-09-2019,752.499,4.470551087,0,6.23,811.9779032,769.3558879,838.8201429
08-09-2019,752.499,4.232352347,0,5.82,811.9841613,769.3380374,838.8186667
09-09-2019,752.499,4.405439198,0,5.04,811.9904194,769.3201869,838.8171905
10-09-2019,752.499,4.543099591,0,4.03,811.9966774,769.3023364,838.8157143
11-09-2019,752.499,4.239350729,0,3.87,812.0029355,769.284486,838.8142381
12-09-2019,752.499,3.894944514,0,3.77,812.0091935,769.2666355,838.8127619
13-09-2019,752.499,4.401568932,0,3.99,812.0154516,769.248785,838.8112857
14-09-2019,752.499,4.939216112,0,3.55,812.0217097,769.2309346,838.8098095
15-09-2019,752.499,5.10100001,0,2.98,812.0279677,769.2130841,838.8083333
16-09-2019,752.499,4.673249853,10.55,4.31,812.0342258,769.1952336,838.8068571
17-09-2019,752.499,4.470782589,5.27,3.32,812.0404839,769.1773832,838.805381
18-09-2019,752.499,4.472345525,5.27,3.7,812.0467419,769.1595327,838.8039048
19-09-2019,752.499,3.828426064,0,3.46,812.053,769.1416822,838.8024286
20-09-2019,752.499,5.086497133,0,3.15,812.143,769.1238318,838.8009524
21-09-2019,752.499,5.279606294,0,2.97,812.183,769.1059813,838.7994762
22-09-2019,752.499,2.948711141,26.37,1.59,812.123,769.0881308,838.798
23-09-2019,752.499,3.800930881,31.64,2.16,812.371,769.0702804,838.7965238
24-09-2019,752.499,3.361294015,26.37,2.09,812.037,769.0524299,838.7950476
25-09-2019,752.499,3.040278758,15.82,1.42,812.456,769.0345794,838.7935714
26-09-2019,752.499,3.615398322,5.27,3.76,812.456,769.016729,838.7920952
27-09-2019,752.499,4.617086828,0,1.53,812.456,768.9988785,838.790619
28-09-2019,752.499,4.35003619,0,1.86,812.456,768.981028,838.7891429
29-09-2019,752.499,4.135568912,0,2.43,812.456,768.9631776,838.7876667
30-09-2019,752.499,3.587217027,0,2.66,812.456,768.9453271,838.7861905
01-10-2019,752.499,4.198998387,10.55,1.68,812.456,768.9274766,838.7847143
02-10-2019,752.499,4.066277857,10.55,1.55,812.456,768.9096262,838.7832381
03-10-2019,752.499,4.388665672,5.27,1.64,812.456,768.8917757,838.7817619
04-10-2019,752.499,3.501659959,10.55,1.48,812.456,768.8739252,838.7802857
05-10-2019,752.499,3.719395886,5.27,1.61,812.456,768.8560748,838.7788095
06-10-2019,752.499,3.5813279,5.27,0.87,812.456,768.8382243,838.7773333
07-10-2019,752.499,3.287281518,15.82,1.82,812.456,768.8203738,838.7758571
08-10-2019,752.499,3.002296984,10.55,1.53,812.456,768.8025234,838.774381
09-10-2019,752.499,3.467001294,5.27,2.24,812.456,768.7846729,838.7729048
10-10-2019,752.499,3.726888046,0,1.04,812.456,768.7668224,838.7714286
11-10-2019,752.499,3.554472824,0,1.45,812.456,768.748972,838.7699524
12-10-2019,752.499,3.860295718,5.27,2.01,812.456,768.7311215,838.7684762
13-10-2019,752.499,4.124788539,0,2.09,812.456,768.713271,838.767
14-10-2019,752.499,3.737434549,0,2.2,812.456,768.6954206,838.7655238
15-10-2019,752.499,3.598000041,0,2.25,812.39,768.6775701,838.7640476
16-10-2019,752.499,3.860178866,10.55,2.73,812.456,768.6597196,838.7625714
17-10-2019,752.499,3.788806591,5.27,2.59,812.253,768.6418692,838.7610952
18-10-2019,752.499,3.456603381,15.82,2.94,812.456,768.6240187,838.759619
19-10-2019,752.499,3.707842759,5.27,2.66,812.099,768.6061682,838.7581429
20-10-2019,752.499,3.409059812,5.27,2.37,811.887,768.5883178,838.7566667
21-10-2019,752.499,3.720591475,10.55,1.2,811.937,768.5704673,838.7551905
22-10-2019,752.499,3.342394975,15.82,2.74,812.183,768.5526168,838.7537143
23-10-2019,752.499,3.626368566,0,3.18,812.092,768.5347664,838.7522381
24-10-2019,752.499,3.454885098,0,4,813.426,768.5169159,838.7507619
25-10-2019,752.499,3.651047012,5.27,3.91,812.975,768.4990654,838.7492857
26-10-2019,752.499,3.712405628,0,3.09,813.104,768.481215,838.7478095
27-10-2019,752.499,3.550821027,10.55,1.23,811.845,768.4633645,838.7463333
28-10-2019,752.499,3.377589426,5.27,2.39,812.143,768.445514,838.7448571
29-10-2019,752.499,3.23776783,5.27,3.47,812.282,768.4276636,838.743381
30-10-2019,752.499,2.66858294,10.55,3.4,812.453,768.4098131,838.7419048
31-10-2019,752.499,2.749790897,5.27,4.01,812.174,768.3919626,838.7404286
01-11-2019,752.499,3.714682971,0,1.7,812.454,768.3741121,838.7389524
02-11-2019,752.499,3.62225425,0,1.61,812.457,768.3562617,838.7374762
03-11-2019,752.499,3.859723831,0,2.1,812.456,768.3384112,838.736
04-11-2019,752.499,4.08845344,0,1.57,812.456,768.3205607,838.7345238
05-11-2019,752.499,4.095199014,0,1.44,812.456,768.3027103,838.7330476
06-11-2019,752.499,3.789962802,0,0.86,812.456,768.2848598,838.7315714
07-11-2019,752.499,3.504299541,5.27,0.83,812.456,768.2670093,838.7300952
08-11-2019,752.499,2.717697683,5.27,1.73,812.456,768.2491589,838.728619
09-11-2019,752.499,3.261411541,15.82,2.08,812.456,768.2313084,838.7271429
10-11-2019,752.499,2.918705562,10.55,2.18,812.456,768.2134579,838.7256667
11-11-2019,752.499,3.044695199,0,2.05,812.456,768.1956075,838.7241905
12-11-2019,752.499,3.688483086,0,2.67,812.456,768.177757,838.7227143
13-11-2019,752.499,3.729997487,0,2.94,812.456,768.1599065,838.7212381
14-11-2019,752.499,3.681791942,5.27,2.76,812.456,768.1420561,838.7197619
15-11-2019,752.499,3.618471099,0,2.56,812.456,768.1242056,838.7182857
16-11-2019,752.499,3.491362682,0,2.74,812.456,768.1063551,838.7168095
17-11-2019,752.499,3.669845507,0,2.63,812.456,768.0885047,838.7153333
18-11-2019,752.499,3.948993579,0,2.78,812.457,768.0706542,838.7138571
19-11-2019,752.499,3.59237111,0,2.49,812.4565,768.0528037,838.712381
20-11-2019,752.49,3.385515806,5.27,2.23,812.456,768.0349533,838.7109048
21-11-2019,752.469,3.514261317,0,3.18,812.456,768.0171028,838.7094286
22-11-2019,752.441,3.582179537,0,3.33,812.456,767.9992523,838.7079524
23-11-2019,752.411,3.81150916,0,3.07,812.456,767.9814019,838.7064762
24-11-2019,752.374,3.694676994,0,3.18,812.456,767.9635514,838.705
25-11-2019,752.344,3.709405562,0,3.35,812.456,767.9457009,838.7035238
26-11-2019,752.301,3.50179043,0,3.82,812.46,767.9278505,838.7020476
27-11-2019,752.261,3.702995505,0,3.56,812.46,767.91,838.7005714
28-11-2019,752.231,3.528018329,0,3.87,812.46,767.8921495,838.6990952
29-11-2019,752.2,3.376431153,0,3.36,812.46,767.8742991,838.697619
30-11-2019,752.167,3.588013351,0,3.5,812.46,767.8564486,838.6961429
01-12-2019,752.136,2.987341151,10.55,3.66,812.46,767.8385981,838.6946667
02-12-2019,752.112,2.53932617,5.27,3.32,812.46,767.8207477,838.6931905
03-12-2019,752.1,2.977064179,0,3.71,812.46,767.8028972,838.6917143
04-12-2019,752.1,3.450525702,0,4.27,812.46,767.7850467,838.6902381
05-12-2019,752.167,3.586120176,0,4.13,812.46,767.7671963,838.6887619
06-12-2019,752.075,3.60799351,0,3.63,812.46,767.7493458,838.6872857
07-12-2019,752.042,3.801145631,0,3.39,812.46,767.7314953,838.6858095
08-12-2019,752.011,3.52421129,0,3.37,812.46,767.7136449,838.6843333
09-12-2019,751.981,3.543650553,0,3.52,812.46,767.6957944,838.6828571
10-12-2019,751.944,3.786317393,0,2.82,812.46,767.6779439,838.681381
11-12-2019,751.905,3.728364765,0,2.26,812.46,767.6600935,838.6799048
12-12-2019,751.865,3.882682657,0,2.13,812.46,767.642243,838.6784286
13-12-2019,751.825,3.79602544,0,2.53,812.46,767.6243925,838.6769524
14-12-2019,751.786,3.257488786,5.27,3.3,812.46,767.6065421,838.6754762
15-12-2019,751.755,3.558900043,0,3.35,812.46,767.5886916,838.674
16-12-2019,751.731,3.882829008,0,3.2,812.46,767.5708411,838.6725238
17-12-2019,751.697,3.839352503,0,3.71,812.46,767.5529907,838.6710476
18-12-2019,751.667,4.058061958,0,3.66,812.46,767.5351402,838.6695714
19-12-2019,751.64,3.892315386,0,4.06,812.46,767.5172897,838.6680952
20-12-2019,751.615,3.894325248,0,3.07,812.46,767.4994393,838.666619
21-12-2019,751.594,3.654877266,0,2.92,812.46,767.4815888,838.6651429
22-12-2019,751.575,4.00312979,0,2.91,812.46,767.4637383,838.6636667
23-12-2019,751.56,3.952989227,0,2.59,812.46,767.4458879,838.6621905
24-12-2019,751.539,4.202396348,0,2.42,812.46,767.4280374,838.6607143
25-12-2019,751.524,3.870098888,0,2.95,812.46,767.4101869,838.6592381
26-12-2019,751.508,4.189596256,0,1.48,812.46,767.3923364,838.6577619
27-12-2019,751.493,4.340171285,0,2.25,812.46,767.374486,838.6562857
28-12-2019,751.502,4.216965428,0,2.87,812.46,767.3566355,838.6548095
29-12-2019,751.515,4.057539465,0,2.99,812.46,767.338785,838.6533333
30-12-2019,751.527,4.056588753,0,2.62,812.46,767.3209346,838.6518571
31-12-2019,751.536,3.912009675,0,2.42,812.46,767.3030841,838.650381
01-01-2020,751.536,3.492249947,0,2.26,812.46,767.2852336,838.6489048
02-01-2020,751.533,4.185826363,0,2.29,812.46,767.2673832,838.6474286
03-01-2020,751.53,4.274609624,0,1.87,812.46,767.2495327,838.6459524
04-01-2020,751.518,4.334163211,0,1.26,812.46,767.2316822,838.6444762
05-01-2020,751.505,4.262399029,0,1.83,812.46,767.2138318,838.643
06-01-2020,751.49,4.079412599,0,3.79,812.46,767.1959813,838.6415238
07-01-2020,751.475,4.29179924,0,3.49,812.46,767.1781308,838.6400476
08-01-2020,751.457,4.389855694,0,2.15,812.46,767.1602804,838.6385714
09-01-2020,751.438,4.529321934,0,2,812.45,767.1424299,838.6370952
10-01-2020,751.42,4.400000197,0,3.55,812.45,767.1245794,838.635619
11-01-2020,751.405,4.41670854,0,3.38,812.46,767.106729,838.6341429
12-01-2020,751.39,4.453591219,0,3.08,812.45,767.0888785,838.6326667
13-01-2020,751.371,4.607919186,0,1.49,812.46,767.071028,838.6311905
14-01-2020,751.332,4.71325452,0,1.91,812.45,767.0531776,838.6297143
15-01-2020,751.24,4.724522916,0,2.43,812.45,767.0353271,838.6282381
16-01-2020,751.149,4.734832147,0,2.23,812.46,767.0174766,838.6267619
17-01-2020,751.06,4.876745448,0,2.47,812.46,766.9996262,838.6252857
18-01-2020,750.972,4.678261716,0,3.37,812.45,766.9817757,838.6238095
19-01-2020,750.887,4.42121906,0,3.12,812.46,766.9639252,838.6223333
20-01-2020,750.807,4.767483265,0,3.11,812.46,766.9460748,838.6208571
21-01-2020,750.731,5.028599,0,3.23,812.46,766.9282243,838.619381
22-01-2020,750.661,5.12642767,0,3.9,812.45,766.9103738,838.6179048
23-01-2020,750.594,4.977535366,0,3.97,812.45,766.8925234,838.6164286
24-01-2020,750.521,5.186276317,0,3.39,812.45,766.8746729,838.6149524
25-01-2020,750.448,5.465005328,0,2.65,812.45,766.8568224,838.6134762
26-01-2020,750.372,5.558525452,0,2.36,812.45,766.838972,838.612
27-01-2020,750.298,5.418535984,0,2.1,812.45,766.8211215,838.6105238
28-01-2020,750.225,5.161098806,0,2.09,812.45,766.803271,838.6090476
29-01-2020,750.155,5.270625589,0,1.77,812.45,766.7854206,838.6075714
30-01-2020,750.082,5.506255091,0,1.4,812.45,766.7675701,838.6060952
31-01-2020,750.006,5.441350925,0,1.38,812.45,766.7497196,838.604619
01-02-2020,749.933,4.945545594,0,3.44,812.45,766.7318692,838.6031429
02-02-2020,749.89,4.927285146,0,3.53,812.45,766.7140187,838.6016667
03-02-2020,749.878,5.277663491,0,2.9,812.45,766.6961682,838.6001905
04-02-2020,749.866,5.252764242,0,2.95,812.45,766.6783178,838.5987143
05-02-2020,749.856,5.124715824,0,2.56,812.45,766.6604673,838.5972381
06-02-2020,749.847,5.415394841,0,1.71,812.45,766.6426168,838.5957619
07-02-2020,749.835,5.393566193,0,2.35,812.45,766.6247664,838.5942857
08-02-2020,749.823,5.258949714,0,1.91,812.45,766.6069159,838.5928095
09-02-2020,749.811,5.024312562,0,2.64,812.45,766.5890654,838.5913333
10-02-2020,749.802,5.135787567,0,3.86,812.45,766.571215,838.5898571
11-02-2020,749.792,5.264721282,0,4.75,812.45,766.5533645,838.588381
12-02-2020,749.78,5.571023393,0,3.86,812.45,766.535514,838.5869048
13-02-2020,749.768,5.959743071,0,3.1,812.45,766.5176636,838.5854286
14-02-2020,749.701,5.897934899,0,1.57,812.46,766.4998131,838.5839524
15-02-2020,749.628,6.087672849,0,1.97,812.46,766.4819626,838.5824762
16-02-2020,749.555,6.095554653,0,3.16,812.46,766.4641121,838.581
17-02-2020,749.482,6.224297202,0,3.04,812.46,766.4462617,838.5795238
18-02-2020,749.408,6.271575579,0,3.49,812.45,766.4284112,838.5780476
19-02-2020,749.335,5.941431739,0,2.97,812.45,766.4105607,838.5765714
20-02-2020,749.262,6.104061955,0,3.58,812.45,766.3927103,838.5750952
21-02-2020,749.189,6.318705404,0,3.49,812.4525,766.3748598,838.573619
22-02-2020,749.116,6.299255617,0,3.76,812.455,766.3570093,838.5721429
23-02-2020,749.04,5.949826377,0,3.67,812.4575,766.3391589,838.5706667
24-02-2020,748.96,5.961658436,0,3.5,812.46,766.3213084,838.5691905
25-02-2020,748.881,6.099921311,0,2.43,812.45,766.3034579,838.5677143
26-02-2020,748.771,5.960826508,0,3.11,812.3308333,766.2856075,838.5662381
27-02-2020,748.628,5.536184418,0,2.92,812.2116667,766.267757,838.5647619
28-02-2020,748.5213333,5.393229105,0,3.35,812.0925,766.2499065,838.5632857
29-02-2020,748.4146667,5.723493579,0,2.65,811.9733333,766.2320561,838.5618095
01-03-2020,748.308,5.705051973,0,2.51,811.8541667,766.2142056,838.5603333
02-03-2020,748.287,4.10110268,0,2.36,811.735,766.1963551,838.5588571
03-03-2020,748.293,5.891478969,0,2.13,811.6158333,766.1785047,838.557381
04-03-2020,748.293,5.443491279,0,1.56,811.4966667,766.1606542,838.5559048
05-03-2020,748.281,5.586928366,0,2.21,811.3775,766.1428037,838.5544286
06-03-2020,748.265,5.688136651,0,2.48,811.2583333,766.1249533,838.5529524
07-03-2020,748.25,5.736939135,0,2.19,811.1391667,766.1071028,838.5514762
08-03-2020,748.235,5.738802379,0,1.32,811.02,766.0892523,838.55
09-03-2020,748.217,5.908475203,0,1.49,811.735,766.0714019,838.4
10-03-2020,748.198,6.312824225,0,2.42,812.45,766.0535514,838.25
11-03-2020,748.18,6.427498589,0,2.36,811.875,766.0357009,838.1
12-03-2020,748.162,6.343245704,0,2.27,811.3,766.0178505,838.6
13-03-2020,748.146,6.447473815,0,2.89,811.04,766,838.1
14-03-2020,748.128,6.673383193,0,3.03,811.05,766,838.1
15-03-2020,748.073,6.737744351,0,2.93,811.05,766,838.12
16-03-2020,747.988,6.659415993,0,3.28,811.05,766,838.12
17-03-2020,747.894,6.684242772,0,3.93,811.05,766,838.12
18-03-2020,747.793,6.868531418,0,3.24,811.05,766,838.12
19-03-2020,747.793,6.72982325,0,1.81,811.3,766,838.12
20-03-2020,747.595,5.713559437,5.27,1.67,811.34,766,838.05
21-03-2020,747.494,6.419348709,0,1.62,811.44,766,838.07
22-03-2020,747.391,6.167514775,0,2.06,811.44,766,838.07
23-03-2020,747.284,5.306532508,5.27,1.81,812.45,765.9993878,838.0797959
